ID,Hierarchy,Object,Name,ShortName,Longname,Link,Length,Height,Depth,Row,Level,WIND,WIND_Top,WIND_Bott,WIND_Ks_Vert,WIND_Ks_Hor,Cornice
SchB_ID160920113137_287,1,FS140,Fassadenstein140,FS140_WFas_Schuetting,Fassadenstein140_WFas_Schuetting,WFas_Schuetting,"97,86","32,05","0,00",24,1,0,0,0,0,0,0
SchB_ID160920113137_318,1,FS141,Fassadenstein141,FS141_WFas_Schuetting,Fassadenstein141_WFas_Schuetting,WFas_Schuetting,"79,86","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_331,1,FS142,Fassadenstein142,FS142_WFas_Schuetting,Fassadenstein142_WFas_Schuetting,WFas_Schuetting,"10,94","20,41","0,00",38,2,1,0,0,0,0,0
SchB_ID160920113137_344,1,FS143,Fassadenstein143,FS143_WFas_Schuetting,Fassadenstein143_WFas_Schuetting,WFas_Schuetting,"29,24","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_345,1,FS144,Fassadenstein144,FS144_WFas_Schuetting,Fassadenstein144_WFas_Schuetting,WFas_Schuetting,"29,64","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_349,1,FS145,Fassadenstein145,FS145_WFas_Schuetting,Fassadenstein145_WFas_Schuetting,WFas_Schuetting,"68,29","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_350,1,FS146,Fassadenstein146,FS146_WFas_Schuetting,Fassadenstein146_WFas_Schuetting,WFas_Schuetting,"63,29","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_354,1,FS147,Fassadenstein147,FS147_WFas_Schuetting,Fassadenstein147_WFas_Schuetting,WFas_Schuetting,"66,32","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_355,1,FS148,Fassadenstein148,FS148_WFas_Schuetting,Fassadenstein148_WFas_Schuetting,WFas_Schuetting,"80,73","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_359,1,FS149,Fassadenstein149,FS149_WFas_Schuetting,Fassadenstein149_WFas_Schuetting,WFas_Schuetting,"41,81","12,95","0,00",26,2,0,0,0,0,0,0
SchB_ID160920113137_363,1,FS150,Fassadenstein150,FS150_WFas_Schuetting,Fassadenstein150_WFas_Schuetting,WFas_Schuetting,"61,92","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_364,1,FS151,Fassadenstein151,FS151_WFas_Schuetting,Fassadenstein151_WFas_Schuetting,WFas_Schuetting,"87,86","43,55","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_365,1,FS152,Fassadenstein152,FS152_WFas_Schuetting,Fassadenstein152_WFas_Schuetting,WFas_Schuetting,"62,94","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_370,1,FS153,Fassadenstein153,FS153_WFas_Schuetting,Fassadenstein153_WFas_Schuetting,WFas_Schuetting,"52,82","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_371,1,FS154,Fassadenstein154,FS154_WFas_Schuetting,Fassadenstein154_WFas_Schuetting,WFas_Schuetting,"59,54","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_372,1,FS155,Fassadenstein155,FS155_WFas_Schuetting,Fassadenstein155_WFas_Schuetting,WFas_Schuetting,"33,98","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_384,1,FS156,Fassadenstein156,FS156_WFas_Schuetting,Fassadenstein156_WFas_Schuetting,WFas_Schuetting,"51,56","49,38","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113137_385,1,FS157,Fassadenstein157,FS157_WFas_Schuetting,Fassadenstein157_WFas_Schuetting,WFas_Schuetting,"41,14","49,38","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113137_387,1,FS158,Fassadenstein158,FS158_WFas_Schuetting,Fassadenstein158_WFas_Schuetting,WFas_Schuetting,"43,93","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_388,1,FS159,Fassadenstein159,FS159_WFas_Schuetting,Fassadenstein159_WFas_Schuetting,WFas_Schuetting,"48,26","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_390,1,FS160,Fassadenstein160,FS160_WFas_Schuetting,Fassadenstein160_WFas_Schuetting,WFas_Schuetting,"49,40","43,41","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_392,1,FS161,Fassadenstein161,FS161_WFas_Schuetting,Fassadenstein161_WFas_Schuetting,WFas_Schuetting,"50,31","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_393,1,FS162,Fassadenstein162,FS162_WFas_Schuetting,Fassadenstein162_WFas_Schuetting,WFas_Schuetting,"41,01","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_395,1,FS163,Fassadenstein163,FS163_WFas_Schuetting,Fassadenstein163_WFas_Schuetting,WFas_Schuetting,"23,60","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_396,1,FS164,Fassadenstein164,FS164_WFas_Schuetting,Fassadenstein164_WFas_Schuetting,WFas_Schuetting,"37,91","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_403,1,FS165,Fassadenstein165,FS165_WFas_Schuetting,Fassadenstein165_WFas_Schuetting,WFas_Schuetting,"44,25","49,38","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113137_404,1,FS166,Fassadenstein166,FS166_WFas_Schuetting,Fassadenstein166_WFas_Schuetting,WFas_Schuetting,"56,41","49,38","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113137_406,1,FS167,Fassadenstein167,FS167_WFas_Schuetting,Fassadenstein167_WFas_Schuetting,WFas_Schuetting,"55,71","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_407,1,FS168,Fassadenstein168,FS168_WFas_Schuetting,Fassadenstein168_WFas_Schuetting,WFas_Schuetting,"60,81","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_409,1,FS169,Fassadenstein169,FS169_WFas_Schuetting,Fassadenstein169_WFas_Schuetting,WFas_Schuetting,"75,27","43,41","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_411,1,FS170,Fassadenstein170,FS170_WFas_Schuetting,Fassadenstein170_WFas_Schuetting,WFas_Schuetting,"60,09","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_412,1,FS171,Fassadenstein171,FS171_WFas_Schuetting,Fassadenstein171_WFas_Schuetting,WFas_Schuetting,"49,47","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_414,1,FS172,Fassadenstein172,FS172_WFas_Schuetting,Fassadenstein172_WFas_Schuetting,WFas_Schuetting,"55,68","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_415,1,FS173,Fassadenstein173,FS173_WFas_Schuetting,Fassadenstein173_WFas_Schuetting,WFas_Schuetting,"33,92","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_418,1,FS174,Fassadenstein174,FS174_WFas_Schuetting,Fassadenstein174_WFas_Schuetting,WFas_Schuetting,"54,67","21,16","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_419,1,FS175,Fassadenstein175,FS175_WFas_Schuetting,Fassadenstein175_WFas_Schuetting,WFas_Schuetting,"54,67","21,18","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_420,1,FS176,Fassadenstein176,FS176_WFas_Schuetting,Fassadenstein176_WFas_Schuetting,WFas_Schuetting,"35,92","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_421,1,FS177,Fassadenstein177,FS177_WFas_Schuetting,Fassadenstein177_WFas_Schuetting,WFas_Schuetting,"16,93","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_423,1,FS178,Fassadenstein178,FS178_WFas_Schuetting,Fassadenstein178_WFas_Schuetting,WFas_Schuetting,"43,55","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_424,1,FS179,Fassadenstein179,FS179_WFas_Schuetting,Fassadenstein179_WFas_Schuetting,WFas_Schuetting,"49,40","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_428,1,FS180,Fassadenstein180,FS180_WFas_Schuetting,Fassadenstein180_WFas_Schuetting,WFas_Schuetting,"37,91","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_429,1,FS181,Fassadenstein181,FS181_WFas_Schuetting,Fassadenstein181_WFas_Schuetting,WFas_Schuetting,"48,86","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_430,1,FS182,Fassadenstein182,FS182_WFas_Schuetting,Fassadenstein182_WFas_Schuetting,WFas_Schuetting,"34,85","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_432,1,FS183,Fassadenstein183,FS183_WFas_Schuetting,Fassadenstein183_WFas_Schuetting,WFas_Schuetting,"40,99","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_433,1,FS184,Fassadenstein184,FS184_WFas_Schuetting,Fassadenstein184_WFas_Schuetting,WFas_Schuetting,"47,20","22,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_434,1,FS185,Fassadenstein185,FS185_WFas_Schuetting,Fassadenstein185_WFas_Schuetting,WFas_Schuetting,"15,36","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_435,1,FS186,Fassadenstein186,FS186_WFas_Schuetting,Fassadenstein186_WFas_Schuetting,WFas_Schuetting,"47,20","22,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_437,1,FS187,Fassadenstein187,FS187_WFas_Schuetting,Fassadenstein187_WFas_Schuetting,WFas_Schuetting,"50,53","31,71","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_438,1,FS188,Fassadenstein188,FS188_WFas_Schuetting,Fassadenstein188_WFas_Schuetting,WFas_Schuetting,"36,37","41,28","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_439,1,FS189,Fassadenstein189,FS189_WFas_Schuetting,Fassadenstein189_WFas_Schuetting,WFas_Schuetting,"50,53","9,42","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_440,1,FS190,Fassadenstein190,FS190_WFas_Schuetting,Fassadenstein190_WFas_Schuetting,WFas_Schuetting,"57,02","21,15","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_441,1,FS191,Fassadenstein191,FS191_WFas_Schuetting,Fassadenstein191_WFas_Schuetting,WFas_Schuetting,"57,02","21,75","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_442,1,FS192,Fassadenstein192,FS192_WFas_Schuetting,Fassadenstein192_WFas_Schuetting,WFas_Schuetting,"37,57","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_446,1,FS193,Fassadenstein193,FS193_WFas_Schuetting,Fassadenstein193_WFas_Schuetting,WFas_Schuetting,"44,50","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_447,1,FS194,Fassadenstein194,FS194_WFas_Schuetting,Fassadenstein194_WFas_Schuetting,WFas_Schuetting,"54,86","23,30","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_449,1,FS195,Fassadenstein195,FS195_WFas_Schuetting,Fassadenstein195_WFas_Schuetting,WFas_Schuetting,"54,86","22,38","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_451,1,FS196,Fassadenstein196,FS196_WFas_Schuetting,Fassadenstein196_WFas_Schuetting,WFas_Schuetting,"66,36","16,85","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_452,1,FS197,Fassadenstein197,FS197_WFas_Schuetting,Fassadenstein197_WFas_Schuetting,WFas_Schuetting,"66,36","24,28","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_455,1,FS198,Fassadenstein198,FS198_WFas_Schuetting,Fassadenstein198_WFas_Schuetting,WFas_Schuetting,"53,22","49,38","0,00",27,2,0,0,0,0,0,0
SchB_ID160920113137_457,1,FS199,Fassadenstein199,FS199_WFas_Schuetting,Fassadenstein199_WFas_Schuetting,WFas_Schuetting,"37,00","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_458,1,FS200,Fassadenstein200,FS200_WFas_Schuetting,Fassadenstein200_WFas_Schuetting,WFas_Schuetting,"67,79","43,72","0,00",28,2,0,0,0,0,0,0
SchB_ID160920113137_460,1,FS201,Fassadenstein201,FS201_WFas_Schuetting,Fassadenstein201_WFas_Schuetting,WFas_Schuetting,"24,79","43,41","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_461,1,FS202,Fassadenstein202,FS202_WFas_Schuetting,Fassadenstein202_WFas_Schuetting,WFas_Schuetting,"39,87","43,41","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_462,1,FS203,Fassadenstein203,FS203_WFas_Schuetting,Fassadenstein203_WFas_Schuetting,WFas_Schuetting,"55,62","43,41","0,00",29,2,0,0,0,0,0,0
SchB_ID160920113137_464,1,FS204,Fassadenstein204,FS204_WFas_Schuetting,Fassadenstein204_WFas_Schuetting,WFas_Schuetting,"87,69","42,45","0,00",30,2,0,0,0,0,0,0
SchB_ID160920113137_466,1,FS205,Fassadenstein205,FS205_WFas_Schuetting,Fassadenstein205_WFas_Schuetting,WFas_Schuetting,"54,18","45,89","0,00",31,2,0,0,0,0,0,0
SchB_ID160920113137_467,1,FS206,Fassadenstein206,FS206_WFas_Schuetting,Fassadenstein206_WFas_Schuetting,WFas_Schuetting,"66,58","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_468,1,FS207,Fassadenstein207,FS207_WFas_Schuetting,Fassadenstein207_WFas_Schuetting,WFas_Schuetting,"45,44","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_471,1,FS208,Fassadenstein208,FS208_WFas_Schuetting,Fassadenstein208_WFas_Schuetting,WFas_Schuetting,"57,42","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_472,1,FS209,Fassadenstein209,FS209_WFas_Schuetting,Fassadenstein209_WFas_Schuetting,WFas_Schuetting,"42,67","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_475,1,FS210,Fassadenstein210,FS210_WFas_Schuetting,Fassadenstein210_WFas_Schuetting,WFas_Schuetting,"27,85","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_476,1,FS211,Fassadenstein211,FS211_WFas_Schuetting,Fassadenstein211_WFas_Schuetting,WFas_Schuetting,"51,28","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_477,1,FS212,Fassadenstein212,FS212_WFas_Schuetting,Fassadenstein212_WFas_Schuetting,WFas_Schuetting,"52,44","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_480,1,FS213,Fassadenstein213,FS213_WFas_Schuetting,Fassadenstein213_WFas_Schuetting,WFas_Schuetting,"51,33","41,28","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_483,1,FS214,Fassadenstein214,FS214_WFas_Schuetting,Fassadenstein214_WFas_Schuetting,WFas_Schuetting,"91,55","42,44","0,00",33,2,0,0,0,0,0,0
SchB_ID160920113137_485,1,FS215,Fassadenstein215,FS215_WFas_Schuetting,Fassadenstein215_WFas_Schuetting,WFas_Schuetting,"50,83","43,04","0,00",34,2,0,0,0,0,0,0
SchB_ID160920113137_487,1,FS216,Fassadenstein216,FS216_WFas_Schuetting,Fassadenstein216_WFas_Schuetting,WFas_Schuetting,"82,87","45,84","0,00",35,2,0,0,0,0,0,0
SchB_ID160920113137_489,1,FS217,Fassadenstein217,FS217_WFas_Schuetting,Fassadenstein217_WFas_Schuetting,WFas_Schuetting,"47,24","41,28","0,00",36,2,0,0,0,0,0,0
SchB_ID160920113137_491,1,FS218,Fassadenstein218,FS218_WFas_Schuetting,Fassadenstein218_WFas_Schuetting,WFas_Schuetting,"56,55","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_492,1,FS219,Fassadenstein219,FS219_WFas_Schuetting,Fassadenstein219_WFas_Schuetting,WFas_Schuetting,"67,53","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_493,1,FS220,Fassadenstein220,FS220_WFas_Schuetting,Fassadenstein220_WFas_Schuetting,WFas_Schuetting,"58,03","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_494,1,FS221,Fassadenstein221,FS221_WFas_Schuetting,Fassadenstein221_WFas_Schuetting,WFas_Schuetting,"63,35","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_495,1,FS222,Fassadenstein222,FS222_WFas_Schuetting,Fassadenstein222_WFas_Schuetting,WFas_Schuetting,"75,18","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_496,1,FS223,Fassadenstein223,FS223_WFas_Schuetting,Fassadenstein223_WFas_Schuetting,WFas_Schuetting,"67,41","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_497,1,FS224,Fassadenstein224,FS224_WFas_Schuetting,Fassadenstein224_WFas_Schuetting,WFas_Schuetting,"34,40","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_498,1,FS225,Fassadenstein225,FS225_WFas_Schuetting,Fassadenstein225_WFas_Schuetting,WFas_Schuetting,"50,47","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_499,1,FS226,Fassadenstein226,FS226_WFas_Schuetting,Fassadenstein226_WFas_Schuetting,WFas_Schuetting,"33,94","13,09","0,00",37,2,0,0,0,0,0,0
SchB_ID160920113137_500,1,FS227,Fassadenstein227,FS227_WFas_Schuetting,Fassadenstein227_WFas_Schuetting,WFas_Schuetting,"41,67","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_501,1,FS228,Fassadenstein228,FS228_WFas_Schuetting,Fassadenstein228_WFas_Schuetting,WFas_Schuetting,"38,16","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_502,1,FS229,Fassadenstein229,FS229_WFas_Schuetting,Fassadenstein229_WFas_Schuetting,WFas_Schuetting,"39,98","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_503,1,FS230,Fassadenstein230,FS230_WFas_Schuetting,Fassadenstein230_WFas_Schuetting,WFas_Schuetting,"6,36","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_504,1,FS231,Fassadenstein231,FS231_WFas_Schuetting,Fassadenstein231_WFas_Schuetting,WFas_Schuetting,"31,25","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_505,1,FS232,Fassadenstein232,FS232_WFas_Schuetting,Fassadenstein232_WFas_Schuetting,WFas_Schuetting,"45,31","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_506,1,FS233,Fassadenstein233,FS233_WFas_Schuetting,Fassadenstein233_WFas_Schuetting,WFas_Schuetting,"40,88","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_507,1,FS234,Fassadenstein234,FS234_WFas_Schuetting,Fassadenstein234_WFas_Schuetting,WFas_Schuetting,"42,81","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_508,1,FS235,Fassadenstein235,FS235_WFas_Schuetting,Fassadenstein235_WFas_Schuetting,WFas_Schuetting,"46,57","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_509,1,FS236,Fassadenstein236,FS236_WFas_Schuetting,Fassadenstein236_WFas_Schuetting,WFas_Schuetting,"49,22","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_510,1,FS237,Fassadenstein237,FS237_WFas_Schuetting,Fassadenstein237_WFas_Schuetting,WFas_Schuetting,"21,44","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_511,1,FS238,Fassadenstein238,FS238_WFas_Schuetting,Fassadenstein238_WFas_Schuetting,WFas_Schuetting,"35,86","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_512,1,FS239,Fassadenstein239,FS239_WFas_Schuetting,Fassadenstein239_WFas_Schuetting,WFas_Schuetting,"61,51","30,00","0,00",38,2,0,0,0,0,0,0
SchB_ID160920113137_513,1,FS240,Fassadenstein240,FS240_WFas_Schuetting,Fassadenstein240_WFas_Schuetting,WFas_Schuetting,"37,69","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_514,1,FS241,Fassadenstein241,FS241_WFas_Schuetting,Fassadenstein241_WFas_Schuetting,WFas_Schuetting,"45,77","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_515,1,FS242,Fassadenstein242,FS242_WFas_Schuetting,Fassadenstein242_WFas_Schuetting,WFas_Schuetting,"45,77","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_516,1,FS243,Fassadenstein243,FS243_WFas_Schuetting,Fassadenstein243_WFas_Schuetting,WFas_Schuetting,"53,79","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_517,1,FS244,Fassadenstein244,FS244_WFas_Schuetting,Fassadenstein244_WFas_Schuetting,WFas_Schuetting,"45,46","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_518,1,FS245,Fassadenstein245,FS245_WFas_Schuetting,Fassadenstein245_WFas_Schuetting,WFas_Schuetting,"45,46","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_519,1,FS246,Fassadenstein246,FS246_WFas_Schuetting,Fassadenstein246_WFas_Schuetting,WFas_Schuetting,"53,79","21,55","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_520,1,FS247,Fassadenstein247,FS247_WFas_Schuetting,Fassadenstein247_WFas_Schuetting,WFas_Schuetting,"40,83","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_521,1,FS248,Fassadenstein248,FS248_WFas_Schuetting,Fassadenstein248_WFas_Schuetting,WFas_Schuetting,"48,89","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_522,1,FS249,Fassadenstein249,FS249_WFas_Schuetting,Fassadenstein249_WFas_Schuetting,WFas_Schuetting,"48,89","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_523,1,FS250,Fassadenstein250,FS250_WFas_Schuetting,Fassadenstein250_WFas_Schuetting,WFas_Schuetting,"34,33","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_524,1,FS251,Fassadenstein251,FS251_WFas_Schuetting,Fassadenstein251_WFas_Schuetting,WFas_Schuetting,"34,33","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_525,1,FS252,Fassadenstein252,FS252_WFas_Schuetting,Fassadenstein252_WFas_Schuetting,WFas_Schuetting,"43,94","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_526,1,FS253,Fassadenstein253,FS253_WFas_Schuetting,Fassadenstein253_WFas_Schuetting,WFas_Schuetting,"49,87","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_527,1,FS254,Fassadenstein254,FS254_WFas_Schuetting,Fassadenstein254_WFas_Schuetting,WFas_Schuetting,"50,80","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_528,1,FS255,Fassadenstein255,FS255_WFas_Schuetting,Fassadenstein255_WFas_Schuetting,WFas_Schuetting,"14,17","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_529,1,FS256,Fassadenstein256,FS256_WFas_Schuetting,Fassadenstein256_WFas_Schuetting,WFas_Schuetting,"49,87","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_530,1,FS257,Fassadenstein257,FS257_WFas_Schuetting,Fassadenstein257_WFas_Schuetting,WFas_Schuetting,"65,01","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_531,1,FS258,Fassadenstein258,FS258_WFas_Schuetting,Fassadenstein258_WFas_Schuetting,WFas_Schuetting,"65,01","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_532,1,FS259,Fassadenstein259,FS259_WFas_Schuetting,Fassadenstein259_WFas_Schuetting,WFas_Schuetting,"36,52","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_533,1,FS260,Fassadenstein260,FS260_WFas_Schuetting,Fassadenstein260_WFas_Schuetting,WFas_Schuetting,"14,24","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_534,1,FS261,Fassadenstein261,FS261_WFas_Schuetting,Fassadenstein261_WFas_Schuetting,WFas_Schuetting,"65,01","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_535,1,FS262,Fassadenstein262,FS262_WFas_Schuetting,Fassadenstein262_WFas_Schuetting,WFas_Schuetting,"53,47","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_536,1,FS263,Fassadenstein263,FS263_WFas_Schuetting,Fassadenstein263_WFas_Schuetting,WFas_Schuetting,"53,47","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_537,1,FS264,Fassadenstein264,FS264_WFas_Schuetting,Fassadenstein264_WFas_Schuetting,WFas_Schuetting,"50,65","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_538,1,FS265,Fassadenstein265,FS265_WFas_Schuetting,Fassadenstein265_WFas_Schuetting,WFas_Schuetting,"49,49","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_539,1,FS266,Fassadenstein266,FS266_WFas_Schuetting,Fassadenstein266_WFas_Schuetting,WFas_Schuetting,"54,19","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_540,1,FS267,Fassadenstein267,FS267_WFas_Schuetting,Fassadenstein267_WFas_Schuetting,WFas_Schuetting,"52,25","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_541,1,FS268,Fassadenstein268,FS268_WFas_Schuetting,Fassadenstein268_WFas_Schuetting,WFas_Schuetting,"34,30","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_542,1,FS269,Fassadenstein269,FS269_WFas_Schuetting,Fassadenstein269_WFas_Schuetting,WFas_Schuetting,"32,93","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_543,1,FS270,Fassadenstein270,FS270_WFas_Schuetting,Fassadenstein270_WFas_Schuetting,WFas_Schuetting,"59,86","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_544,1,FS271,Fassadenstein271,FS271_WFas_Schuetting,Fassadenstein271_WFas_Schuetting,WFas_Schuetting,"59,86","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_545,1,FS272,Fassadenstein272,FS272_WFas_Schuetting,Fassadenstein272_WFas_Schuetting,WFas_Schuetting,"52,17","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_546,1,FS273,Fassadenstein273,FS273_WFas_Schuetting,Fassadenstein273_WFas_Schuetting,WFas_Schuetting,"52,17","21,56","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_547,1,FS274,Fassadenstein274,FS274_WFas_Schuetting,Fassadenstein274_WFas_Schuetting,WFas_Schuetting,"97,34","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_548,1,FS275,Fassadenstein275,FS275_WFas_Schuetting,Fassadenstein275_WFas_Schuetting,WFas_Schuetting,"25,92","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_549,1,FS276,Fassadenstein276,FS276_WFas_Schuetting,Fassadenstein276_WFas_Schuetting,WFas_Schuetting,"16,90","43,23","0,00",39,2,0,0,0,0,0,0
SchB_ID160920113137_550,1,FS277,Fassadenstein277,FS277_WFas_Schuetting,Fassadenstein277_WFas_Schuetting,WFas_Schuetting,"32,00","28,91","0,00",40,2,0,0,0,0,0,0
SchB_ID160920113137_551,1,FS278,Fassadenstein278,FS278_WFas_Schuetting,Fassadenstein278_WFas_Schuetting,WFas_Schuetting,"23,84","28,91","0,00",40,2,0,0,0,0,0,0
