ID,Hierarchy,Object,Name,ShortName,LongName,Link,Length,Height,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,WIND_Ks_Left,WIND_Ks_Right,WIND_Ks_Top,WIND_Ks_Bott,Arch
THAnt_ID1608101520_942,1,BS2,Bogenstein2,BS2_Fe5_MRis_OFas_RhANT,Bogenstein2_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,67","0,65",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_957,1,BS2,Bogenstein2,BS2_Fe6_MRis_OFas_RhANT,Bogenstein2_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,67","0,65",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_883,1,BS3,Bogenstein3,BS3_Fe1_MRis_OFas_RhANT,Bogenstein3_Fen01_MRis_OFas_RhANT,Fe1_MRis_OFas_RhANT,"0,68","0,42",2,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_940,1,BS4,Bogenstein4,BS4_Fe5_MRis_OFas_RhANT,Bogenstein4_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,68","0,47",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_956,1,BS3,Bogenstein3,BS3_Fe6_MRis_OFas_RhANT,Bogenstein3_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,68","0,46",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_925,1,BS3,Bogenstein3,BS3_Fe4_MRis_OFas_RhANT,Bogenstein3_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,68","0,48",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_955,1,BS4,Bogenstein4,BS4_Fe6_MRis_OFas_RhANT,Bogenstein4_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,69","0,45",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_954,1,BS5,Bogenstein5,BS5_Fe6_MRis_OFas_RhANT,Bogenstein5_Fen06_MRis_OFas_RhANT,Fe6_MRis_OFas_RhANT,"0,69","0,64",3,12,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_941,1,BS3,Bogenstein3,BS3_Fe5_MRis_OFas_RhANT,Bogenstein3_Fen05_MRis_OFas_RhANT,Fe5_MRis_OFas_RhANT,"0,69","0,45",3,11,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_924,1,BS4,Bogenstein4,BS4_Fe4_MRis_OFas_RhANT,Bogenstein4_Fen04_MRis_OFas_RhANT,Fe4_MRis_OFas_RhANT,"0,71","0,47",3,10,0,0,0,0,0,0,0,0,1
THAnt_ID1608101520_818,1,MS54,Mittelrisalitstein83,MS54_MRis_OFas_RhANT,Mittelrisalitstein83_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,78","0,51",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_830,1,MS42,Mittelrisalitstein56,MS42_MRis_OFas_RhANT,Mittelrisalitstein56_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,79","0,54",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_842,1,MS30,Mittelrisalitstein36,MS30_MRis_OFas_RhANT,Mittelrisalitstein36_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,79","0,54",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_859,1,MS13,Mittelrisalitstein13,MS13_MRis_OFas_RhANT,Mittelrisalitstein13_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,79","0,54",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_806,1,MS66,Mittelrisalitstein19,MS66_MRis_OFas_RhANT,Mittelrisalitstein19_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_810,1,MS62,Mittelrisalitstein15,MS62_MRis_OFas_RhANT,Mittelrisalitstein15_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,50",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_774,1,MS98,Mittelrisalitstein98,MS98_MRis_OFas_RhANT,Mittelrisalitstein98_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,50",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_776,1,MS96,Mittelrisalitstein96,MS96_MRis_OFas_RhANT,Mittelrisalitstein96_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_790,1,MS82,Mittelrisalitstein91,MS82_MRis_OFas_RhANT,Mittelrisalitstein91_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_811,1,MS61,Mittelrisalitstein90,MS61_MRis_OFas_RhANT,Mittelrisalitstein90_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,41",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_814,1,MS58,Mittelrisalitstein87,MS58_MRis_OFas_RhANT,Mittelrisalitstein87_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,38",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_815,1,MS57,Mittelrisalitstein86,MS57_MRis_OFas_RhANT,Mittelrisalitstein86_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,55",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_808,1,MS64,Mittelrisalitstein17,MS64_MRis_OFas_RhANT,Mittelrisalitstein17_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,88","0,31",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_797,1,MS75,Mittelrisalitstein42,MS75_MRis_OFas_RhANT,Mittelrisalitstein42_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_787,1,MS85,Mittelrisalitstein67,MS85_MRis_OFas_RhANT,Mittelrisalitstein67_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_788,1,MS84,Mittelrisalitstein66,MS84_MRis_OFas_RhANT,Mittelrisalitstein66_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_796,1,MS76,Mittelrisalitstein43,MS76_MRis_OFas_RhANT,Mittelrisalitstein43_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,55",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_794,1,MS78,Mittelrisalitstein45,MS78_MRis_OFas_RhANT,Mittelrisalitstein45_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,45",2,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_847,1,MS25,Mittelrisalitstein31,MS25_MRis_OFas_RhANT,Mittelrisalitstein31_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,38",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_860,1,MS12,Mittelrisalitstein12,MS12_MRis_OFas_RhANT,Mittelrisalitstein12_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,38",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_863,1,MS9,Mittelrisalitstein9,MS9_MRis_OFas_RhANT,Mittelrisalitstein9_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,59",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_826,1,MS46,Mittelrisalitstein60,MS46_MRis_OFas_RhANT,Mittelrisalitstein60_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,56",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_827,1,MS45,Mittelrisalitstein59,MS45_MRis_OFas_RhANT,Mittelrisalitstein59_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,52",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_823,1,MS49,Mittelrisalitstein63,MS49_MRis_OFas_RhANT,Mittelrisalitstein63_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,41",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_840,1,MS32,Mittelrisalitstein38,MS32_MRis_OFas_RhANT,Mittelrisalitstein38_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,58",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_841,1,MS31,Mittelrisalitstein37,MS31_MRis_OFas_RhANT,Mittelrisalitstein37_MRis_OFas_RhANT,MRis_OFas_RhANT,"0,90","0,57",3,0,0,0,0,0,0,0,0,0,0
THAnt_ID1608101520_645,1,FeS2,Fenstersturzstein2,FeS2_Fe29_OFas_RhANT,Fenstersturzstein2_Fen29_OFas_RhANT,Fe29_OFas_RhANT,"1,10","0,23",3,14,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_310,1,FeB1,Fensterbankstein1,FeB1_Fe12_OFas_RhANT,Fensterbankstein1_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"1,10","0,27",2,15,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_300,1,FeB1,Fensterbankstein1,FeB1_Fe11_OFas_RhANT,Fensterbankstein1_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"1,10","0,27",2,14,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_332,1,FeB1,Fensterbankstein1,FeB1_Fe13_OFas_RhANT,Fensterbankstein1_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"1,10","0,27",2,16,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_355,1,FeB1,Fensterbankstein1,FeB1_Fe14_OFas_RhANT,Fensterbankstein1_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"1,10","0,27",2,17,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_373,1,FeB1,Fensterbankstein1,FeB1_Fe15_OFas_RhANT,Fensterbankstein1_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"1,10","0,27",2,18,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_393,1,FeB1,Fensterbankstein1,FeB1_Fe16_OFas_RhANT,Fensterbankstein1_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"1,10","0,27",2,19,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_426,1,FeB1,Fensterbankstein1,FeB1_Fe18_OFas_RhANT,Fensterbankstein1_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"1,10","0,27",2,21,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_405,1,FeB1,Fensterbankstein1,FeB1_Fe17_OFas_RhANT,Fensterbankstein1_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"1,10","0,27",2,20,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_351,1,KS1,Kreuzstockstein1,KS1_Fe14_OFas_RhANT,Kreuzstockstein1_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"1,12","0,20",2,17,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_369,1,KS1,Kreuzstockstein1,KS1_Fe15_OFas_RhANT,Kreuzstockstein1_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"1,12","0,20",2,18,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_388,1,KS1,Kreuzstockstein1,KS1_Fe16_OFas_RhANT,Kreuzstockstein1_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"1,12","0,20",2,19,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_410,1,KS1,Kreuzstockstein1,KS1_Fe17_OFas_RhANT,Kreuzstockstein1_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"1,12","0,20",2,20,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_425,1,KS1,Kreuzstockstein1,KS1_Fe18_OFas_RhANT,Kreuzstockstein1_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"1,12","0,20",2,21,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_333,1,KS1,Kreuzstockstein1,KS1_Fe13_OFas_RhANT,Kreuzstockstein1_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"1,12","0,20",2,16,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_737,1,KS1,Kreuzstockstein1,KS1_Fe35_OFas_RhANT,Kreuzstockstein1_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"1,12","0,23",3,20,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_723,1,KS1,Kreuzstockstein1,KS1_Fe34_OFas_RhANT,Kreuzstockstein1_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"1,12","0,23",3,19,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_467,1,KS2,Kreuzstockstein2,KS2_Fe20_OFas_RhANT,Kreuzstockstein2_Fen20_OFas_RhANT,Fe20_OFas_RhANT,"1,12","0,23",3,2,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_349,1,FeS1,Fenstersturzstein1,FeS1_Fe14_OFas_RhANT,Fenstersturzstein1_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"1,13","0,17",2,17,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_317,1,FeS1,Fenstersturzstein1,FeS1_Fe12_OFas_RhANT,Fenstersturzstein1_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"1,13","0,17",2,15,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_298,1,FeS1,Fenstersturzstein1,FeS1_Fe11_OFas_RhANT,Fenstersturzstein1_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"1,13","0,17",2,14,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_338,1,FeS1,Fenstersturzstein1,FeS1_Fe13_OFas_RhANT,Fenstersturzstein1_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"1,13","0,17",2,16,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_370,1,FeS1,Fenstersturzstein1,FeS1_Fe15_OFas_RhANT,Fenstersturzstein1_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"1,13","0,17",2,18,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_394,1,FeS1,Fenstersturzstein1,FeS1_Fe16_OFas_RhANT,Fenstersturzstein1_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"1,13","0,17",2,19,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_430,1,FeS1,Fenstersturzstein1,FeS1_Fe18_OFas_RhANT,Fenstersturzstein1_Fen18_OFas_RhANT,Fe18_OFas_RhANT,"1,13","0,17",2,21,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_404,1,FeS1,Fenstersturzstein1,FeS1_Fe17_OFas_RhANT,Fenstersturzstein1_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"1,13","0,17",2,20,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_311,1,KS1,Kreuzstockstein1,KS1_Fe12_OFas_RhANT,Kreuzstockstein1_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"1,13","0,20",2,15,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_504,1,KS2,Kreuzstockstein2,KS2_Fe22_OFas_RhANT,Kreuzstockstein2_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"1,13","0,23",3,4,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_524,1,KS2,Kreuzstockstein2,KS2_Fe23_OFas_RhANT,Kreuzstockstein2_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"1,13","0,23",3,5,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_542,1,KS2,Kreuzstockstein2,KS2_Fe24_OFas_RhANT,Kreuzstockstein2_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"1,13","0,23",3,6,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_486,1,KS2,Kreuzstockstein2,KS2_Fe21_OFas_RhANT,Kreuzstockstein2_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"1,13","0,23",3,3,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_131,1,KS2,Kreuzstockstein2,KS2_Fe03_OFas_RhANT,Kreuzstockstein2_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"1,13","0,20",2,3,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_139,1,FeS2,Fenstersturzstein2,FeS2_Fe03_OFas_RhANT,Fenstersturzstein2_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"1,13","0,17",2,3,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_166,1,KS2,Kreuzstockstein2,KS2_Fe05_OFas_RhANT,Kreuzstockstein2_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"1,13","0,20",2,5,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_169,1,FeS2,Fenstersturzstein2,FeS2_Fe05_OFas_RhANT,Fenstersturzstein2_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"1,13","0,17",2,5,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_145,1,KS2,Kreuzstockstein2,KS2_Fe04_OFas_RhANT,Kreuzstockstein2_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"1,13","0,20",2,4,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_148,1,FeS2,Fenstersturzstein2,FeS2_Fe04_OFas_RhANT,Fenstersturzstein2_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"1,13","0,17",2,4,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_185,1,KS2,Kreuzstockstein2,KS2_Fe06_OFas_RhANT,Kreuzstockstein2_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"1,13","0,20",2,6,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_203,1,KS2,Kreuzstockstein2,KS2_Fe07_OFas_RhANT,Kreuzstockstein2_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"1,13","0,20",2,7,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_210,1,FeS2,Fenstersturzstein2,FeS2_Fe07_OFas_RhANT,Fenstersturzstein2_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"1,13","0,17",2,7,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_227,1,FeS2,Fenstersturzstein2,FeS2_Fe08_OFas_RhANT,Fenstersturzstein2_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"1,13","0,17",2,8,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_228,1,KS2,Kreuzstockstein2,KS2_Fe08_OFas_RhANT,Kreuzstockstein2_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"1,13","0,20",2,8,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_188,1,FeS2,Fenstersturzstein2,FeS2_Fe06_OFas_RhANT,Fenstersturzstein2_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"1,13","0,17",2,6,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_720,1,KS2,Kreuzstockstein2,KS2_Fe34_OFas_RhANT,Kreuzstockstein2_Fen34_OFas_RhANT,Fe34_OFas_RhANT,"1,13","0,23",3,19,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_754,1,KS2,Kreuzstockstein2,KS2_Fe36_OFas_RhANT,Kreuzstockstein2_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"1,13","0,23",3,21,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_740,1,KS2,Kreuzstockstein2,KS2_Fe35_OFas_RhANT,Kreuzstockstein2_Fen35_OFas_RhANT,Fe35_OFas_RhANT,"1,13","0,23",3,20,0,0,0,0,0,1,0,0,0
THAnt_ID1608101520_221,1,FeB1,Fensterbankstein1,FeB1_Fe08_OFas_RhANT,Fensterbankstein1_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"1,14","0,20",2,8,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_122,1,FeB1,Fensterbankstein1,FeB1_Fe02_OFas_RhANT,Fensterbankstein1_Fen02_OFas_RhANT,Fe02_OFas_RhANT,"1,14","0,20",2,2,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_149,1,FeB1,Fensterbankstein1,FeB1_Fe04_OFas_RhANT,Fensterbankstein1_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"1,14","0,20",2,4,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_170,1,FeB1,Fensterbankstein1,FeB1_Fe05_OFas_RhANT,Fensterbankstein1_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"1,14","0,20",2,5,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_190,1,FeB1,Fensterbankstein1,FeB1_Fe06_OFas_RhANT,Fensterbankstein1_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"1,14","0,20",2,6,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_204,1,FeB1,Fensterbankstein1,FeB1_Fe07_OFas_RhANT,Fensterbankstein1_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"1,14","0,20",2,7,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_133,1,FeB1,Fensterbankstein1,FeB1_Fe03_OFas_RhANT,Fensterbankstein1_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"1,14","0,20",2,3,0,0,0,1,0,0,0,0,0
THAnt_ID1608101520_546,1,KS1,Kreuzstockstein1,KS1_Fe24_OFas_RhANT,Kreuzstockstein1_Fen24_OFas_RhANT,Fe24_OFas_RhANT,"1,14","0,23",3,6,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_521,1,KS1,Kreuzstockstein1,KS1_Fe23_OFas_RhANT,Kreuzstockstein1_Fen23_OFas_RhANT,Fe23_OFas_RhANT,"1,14","0,23",3,5,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_566,1,KS1,Kreuzstockstein1,KS1_Fe25_OFas_RhANT,Kreuzstockstein1_Fen25_OFas_RhANT,Fe25_OFas_RhANT,"1,14","0,23",3,7,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_488,1,KS1,Kreuzstockstein1,KS1_Fe21_OFas_RhANT,Kreuzstockstein1_Fen21_OFas_RhANT,Fe21_OFas_RhANT,"1,14","0,23",3,3,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_503,1,KS1,Kreuzstockstein1,KS1_Fe22_OFas_RhANT,Kreuzstockstein1_Fen22_OFas_RhANT,Fe22_OFas_RhANT,"1,14","0,23",3,4,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_758,1,KS1,Kreuzstockstein1,KS1_Fe36_OFas_RhANT,Kreuzstockstein1_Fen36_OFas_RhANT,Fe36_OFas_RhANT,"1,14","0,23",3,21,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_205,1,KS1,Kreuzstockstein1,KS1_Fe07_OFas_RhANT,Kreuzstockstein1_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"1,14","0,20",2,7,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_209,1,FeS1,Fenstersturzstein1,FeS1_Fe07_OFas_RhANT,Fenstersturzstein1_Fen07_OFas_RhANT,Fe07_OFas_RhANT,"1,14","0,17",2,7,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_222,1,KS1,Kreuzstockstein1,KS1_Fe08_OFas_RhANT,Kreuzstockstein1_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"1,14","0,20",2,8,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_223,1,FeS1,Fenstersturzstein1,FeS1_Fe08_OFas_RhANT,Fenstersturzstein1_Fen08_OFas_RhANT,Fe08_OFas_RhANT,"1,14","0,17",2,8,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_171,1,FeS1,Fenstersturzstein1,FeS1_Fe05_OFas_RhANT,Fenstersturzstein1_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"1,14","0,17",2,5,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_132,1,KS1,Kreuzstockstein1,KS1_Fe03_OFas_RhANT,Kreuzstockstein1_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"1,14","0,20",2,3,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_140,1,FeS1,Fenstersturzstein1,FeS1_Fe03_OFas_RhANT,Fenstersturzstein1_Fen03_OFas_RhANT,Fe03_OFas_RhANT,"1,14","0,17",2,3,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_146,1,KS1,Kreuzstockstein1,KS1_Fe04_OFas_RhANT,Kreuzstockstein1_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"1,14","0,20",2,4,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_147,1,FeS1,Fenstersturzstein1,FeS1_Fe04_OFas_RhANT,Fenstersturzstein1_Fen04_OFas_RhANT,Fe04_OFas_RhANT,"1,14","0,17",2,4,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_186,1,KS1,Kreuzstockstein1,KS1_Fe06_OFas_RhANT,Kreuzstockstein1_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"1,14","0,20",2,6,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_189,1,FeS1,Fenstersturzstein1,FeS1_Fe06_OFas_RhANT,Fenstersturzstein1_Fen06_OFas_RhANT,Fe06_OFas_RhANT,"1,14","0,17",2,6,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_167,1,KS1,Kreuzstockstein1,KS1_Fe05_OFas_RhANT,Kreuzstockstein1_Fen05_OFas_RhANT,Fe05_OFas_RhANT,"1,14","0,20",2,5,0,0,0,0,1,0,0,0,0
THAnt_ID1608101520_407,1,FeS2,Fenstersturzstein2,FeS2_Fe17_OFas_RhANT,Fenstersturzstein2_Fen17_OFas_RhANT,Fe17_OFas_RhANT,"1,15","0,17",2,20,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_297,1,FeS2,Fenstersturzstein2,FeS2_Fe11_OFas_RhANT,Fenstersturzstein2_Fen11_OFas_RhANT,Fe11_OFas_RhANT,"1,15","0,17",2,14,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_316,1,FeS2,Fenstersturzstein2,FeS2_Fe12_OFas_RhANT,Fenstersturzstein2_Fen12_OFas_RhANT,Fe12_OFas_RhANT,"1,15","0,17",2,15,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_348,1,FeS2,Fenstersturzstein2,FeS2_Fe14_OFas_RhANT,Fenstersturzstein2_Fen14_OFas_RhANT,Fe14_OFas_RhANT,"1,15","0,17",2,17,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_367,1,FeS2,Fenstersturzstein2,FeS2_Fe15_OFas_RhANT,Fenstersturzstein2_Fen15_OFas_RhANT,Fe15_OFas_RhANT,"1,15","0,17",2,18,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_386,1,FeS2,Fenstersturzstein2,FeS2_Fe16_OFas_RhANT,Fenstersturzstein2_Fen16_OFas_RhANT,Fe16_OFas_RhANT,"1,15","0,17",2,19,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_337,1,FeS2,Fenstersturzstein2,FeS2_Fe13_OFas_RhANT,Fenstersturzstein2_Fen13_OFas_RhANT,Fe13_OFas_RhANT,"1,15","0,17",2,16,0,0,1,0,0,0,0,0,0
THAnt_ID1608101520_106,1,KS2,Kreuzstockstein2,KS2_Fe02_OFas_RhANT,Kreuzstockstein2_Fen02_OFas_RhANT,Fe02_OFas_RhANT,"1,15","0,20",2,2,0,0,0,0,0,1,0,0,0
