Object,Name,Longname,ShortName,Link,Length,Height,Depth,Row,Level,Section,WIND_Left,WIND_Right,WIND_Top,WIND_Bott,Cornice,Pilaster,Festoon,Door
FS17,Fassadenstein17,Fassadenstein17_OFas_RhAMS,FS17_OFas_RhAMS,OFas_RhAMS,"0,58","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS18,Fassadenstein18,Fassadenstein18_OFas_RhAMS,FS18_OFas_RhAMS,OFas_RhAMS,"0,72","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS19,Fassadenstein19,Fassadenstein19_OFas_RhAMS,FS19_OFas_RhAMS,OFas_RhAMS,"1,24","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS20,Fassadenstein20,Fassadenstein20_OFas_RhAMS,FS20_OFas_RhAMS,OFas_RhAMS,"0,22","0,72","0,09",23,2,2,0,0,0,0,0,0,0,0
FS21,Fassadenstein21,Fassadenstein21_OFas_RhAMS,FS21_OFas_RhAMS,OFas_RhAMS,"1,96","0,39","0,09",24,2,2,0,0,0,1,0,0,0,0
FS22,Fassadenstein22,Fassadenstein22_OFas_RhAMS,FS22_OFas_RhAMS,OFas_RhAMS,"0,31","0,39","0,09",24,2,2,0,0,0,0,0,0,0,0
FS23,Fassadenstein23,Fassadenstein23_OFas_RhAMS,FS23_OFas_RhAMS,OFas_RhAMS,"0,28","0,40","0,09",25,2,2,1,0,0,0,0,0,0,0
FS24,Fassadenstein24,Fassadenstein24_OFas_RhAMS,FS24_OFas_RhAMS,OFas_RhAMS,"0,42","0,38","0,09",25,2,2,0,1,0,0,0,0,0,0
FS25,Fassadenstein25,Fassadenstein25_OFas_RhAMS,FS25_OFas_RhAMS,OFas_RhAMS,"0,28","0,40","0,09",26,2,2,1,0,0,0,0,0,0,0
FS26,Fassadenstein26,Fassadenstein26_OFas_RhAMS,FS26_OFas_RhAMS,OFas_RhAMS,"0,42","0,38","0,09",26,2,2,0,1,0,0,0,0,0,0
FS27,Fassadenstein27,Fassadenstein27_OFas_RhAMS,FS27_OFas_RhAMS,OFas_RhAMS,"0,28","0,40","0,09",27,2,2,1,0,0,0,0,0,0,0
FS28,Fassadenstein28,Fassadenstein28_OFas_RhAMS,FS28_OFas_RhAMS,OFas_RhAMS,"0,42","0,38","0,09",27,2,2,0,1,0,0,0,0,0,0
FS29,Fassadenstein29,Fassadenstein29_OFas_RhAMS,FS29_OFas_RhAMS,OFas_RhAMS,"0,28","0,40","0,09",28,2,2,1,0,0,0,0,0,0,0
FS30,Fassadenstein30,Fassadenstein30_OFas_RhAMS,FS30_OFas_RhAMS,OFas_RhAMS,"0,42","0,40","0,09",28,2,2,0,1,0,0,0,0,0,0
FS31,Fassadenstein31,Fassadenstein31_OFas_RhAMS,FS31_OFas_RhAMS,OFas_RhAMS,"0,57","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS32,Fassadenstein32,Fassadenstein32_OFas_RhAMS,FS32_OFas_RhAMS,OFas_RhAMS,"1,17","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS33,Fassadenstein33,Fassadenstein33_OFas_RhAMS,FS33_OFas_RhAMS,OFas_RhAMS,"0,59","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS34,Fassadenstein34,Fassadenstein34_OFas_RhAMS,FS34_OFas_RhAMS,OFas_RhAMS,"1,87","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS35,Fassadenstein35,Fassadenstein35_OFas_RhAMS,FS35_OFas_RhAMS,OFas_RhAMS,"1,09","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS36,Fassadenstein36,Fassadenstein36_OFas_RhAMS,FS36_OFas_RhAMS,OFas_RhAMS,"0,76","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS37,Fassadenstein37,Fassadenstein37_OFas_RhAMS,FS37_OFas_RhAMS,OFas_RhAMS,"0,11","0,72","0,09",23,2,2,0,0,0,0,0,0,0,0
FS38,Fassadenstein38,Fassadenstein38_OFas_RhAMS,FS38_OFas_RhAMS,OFas_RhAMS,"2,01","0,44","0,09",12,2,2,0,0,0,0,0,0,0,0
FS39,Fassadenstein39,Fassadenstein39_OFas_RhAMS,FS39_OFas_RhAMS,OFas_RhAMS,"2,49","0,42","0,09",13,2,2,0,0,0,1,0,0,0,0
FS40,Fassadenstein40,Fassadenstein40_OFas_RhAMS,FS40_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",14,2,2,1,0,0,0,0,0,0,0
FS41,Fassadenstein41,Fassadenstein41_OFas_RhAMS,FS41_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",14,2,2,0,1,0,0,0,0,0,0
FS42,Fassadenstein42,Fassadenstein42_OFas_RhAMS,FS42_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",15,2,2,0,1,0,0,0,0,0,0
FS43,Fassadenstein43,Fassadenstein43_OFas_RhAMS,FS43_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",15,2,2,1,0,0,0,0,0,0,0
FS44,Fassadenstein44,Fassadenstein44_OFas_RhAMS,FS44_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",16,2,2,0,1,0,0,0,0,0,0
FS45,Fassadenstein45,Fassadenstein45_OFas_RhAMS,FS45_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",16,2,2,1,0,0,0,0,0,0,0
FS46,Fassadenstein46,Fassadenstein46_OFas_RhAMS,FS46_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",17,2,2,0,1,0,0,0,0,0,0
FS47,Fassadenstein47,Fassadenstein47_OFas_RhAMS,FS47_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",17,2,2,1,0,0,0,0,0,0,0
FS48,Fassadenstein48,Fassadenstein48_OFas_RhAMS,FS48_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",18,2,2,0,1,0,0,0,0,0,0
FS49,Fassadenstein49,Fassadenstein49_OFas_RhAMS,FS49_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",18,2,2,1,0,0,0,0,0,0,0
FS50,Fassadenstein50,Fassadenstein50_OFas_RhAMS,FS50_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",19,2,2,0,1,0,0,0,0,0,0
FS51,Fassadenstein51,Fassadenstein51_OFas_RhAMS,FS51_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",19,2,2,1,0,0,0,0,0,0,0
FS52,Fassadenstein52,Fassadenstein52_OFas_RhAMS,FS52_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",20,2,2,0,1,0,0,0,0,0,0
FS53,Fassadenstein53,Fassadenstein53_OFas_RhAMS,FS53_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",20,2,2,1,0,0,0,0,0,0,0
FS54,Fassadenstein54,Fassadenstein54_OFas_RhAMS,FS54_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",21,2,2,0,1,0,0,0,0,0,0
FS55,Fassadenstein55,Fassadenstein55_OFas_RhAMS,FS55_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",21,2,2,1,0,0,0,0,0,0,0
FS56,Fassadenstein56,Fassadenstein56_OFas_RhAMS,FS56_OFas_RhAMS,OFas_RhAMS,"0,76","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS57,Fassadenstein57,Fassadenstein57_OFas_RhAMS,FS57_OFas_RhAMS,OFas_RhAMS,"0,72","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS58,Fassadenstein58,Fassadenstein58_OFas_RhAMS,FS58_OFas_RhAMS,OFas_RhAMS,"1,25","0,57","0,09",22,2,2,0,0,1,0,0,0,0,0
FS59,Fassadenstein59,Fassadenstein59_OFas_RhAMS,FS59_OFas_RhAMS,OFas_RhAMS,"0,24","0,72","0,09",23,2,2,0,0,0,0,0,0,0,0
FS60,Fassadenstein60,Fassadenstein60_OFas_RhAMS,FS60_OFas_RhAMS,OFas_RhAMS,"2,17","0,39","0,09",24,2,2,0,0,0,1,0,0,0,0
FS61,Fassadenstein61,Fassadenstein61_OFas_RhAMS,FS61_OFas_RhAMS,OFas_RhAMS,"0,30","0,39","0,09",24,2,2,0,0,0,1,0,0,0,0
FS62,Fassadenstein62,Fassadenstein62_OFas_RhAMS,FS62_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",25,2,2,1,0,0,0,0,0,0,0
FS63,Fassadenstein63,Fassadenstein63_OFas_RhAMS,FS63_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",25,2,2,0,1,0,0,0,0,0,0
FS64,Fassadenstein64,Fassadenstein64_OFas_RhAMS,FS64_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",26,2,2,1,0,0,0,0,0,0,0
FS65,Fassadenstein65,Fassadenstein65_OFas_RhAMS,FS65_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",26,2,2,0,1,0,0,0,0,0,0
FS66,Fassadenstein66,Fassadenstein66_OFas_RhAMS,FS66_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",27,2,2,1,0,0,0,0,0,0,0
FS67,Fassadenstein67,Fassadenstein67_OFas_RhAMS,FS67_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",27,2,2,0,1,0,0,0,0,0,0
FS68,Fassadenstein68,Fassadenstein68_OFas_RhAMS,FS68_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",28,2,2,1,0,0,0,0,0,0,0
FS69,Fassadenstein69,Fassadenstein69_OFas_RhAMS,FS69_OFas_RhAMS,OFas_RhAMS,"0,47","0,40","0,09",28,2,2,0,1,0,0,0,0,0,0
FS70,Fassadenstein70,Fassadenstein70_OFas_RhAMS,FS70_OFas_RhAMS,OFas_RhAMS,"0,72","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS71,Fassadenstein71,Fassadenstein71_OFas_RhAMS,FS71_OFas_RhAMS,OFas_RhAMS,"1,19","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS72,Fassadenstein72,Fassadenstein72_OFas_RhAMS,FS72_OFas_RhAMS,OFas_RhAMS,"0,58","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS73,Fassadenstein73,Fassadenstein73_OFas_RhAMS,FS73_OFas_RhAMS,OFas_RhAMS,"0,24","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS74,Fassadenstein74,Fassadenstein74_OFas_RhAMS,FS74_OFas_RhAMS,OFas_RhAMS,"0,97","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS75,Fassadenstein75,Fassadenstein75_OFas_RhAMS,FS75_OFas_RhAMS,OFas_RhAMS,"1,05","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS76,Fassadenstein76,Fassadenstein76_OFas_RhAMS,FS76_OFas_RhAMS,OFas_RhAMS,"2,25","0,44","0,09",12,2,2,0,0,0,0,0,0,0,0
FS77,Fassadenstein77,Fassadenstein77_OFas_RhAMS,FS77_OFas_RhAMS,OFas_RhAMS,"0,31","0,72","0,09",23,2,2,0,0,0,0,0,0,0,0
FS78,Fassadenstein78,Fassadenstein78_OFas_RhAMS,FS78_OFas_RhAMS,OFas_RhAMS,"2,30","0,42","0,09",13,2,2,0,0,0,1,0,0,0,0
FS79,Fassadenstein79,Fassadenstein79_OFas_RhAMS,FS79_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",14,2,2,1,0,0,0,0,0,0,0
FS80,Fassadenstein80,Fassadenstein80_OFas_RhAMS,FS80_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",14,2,2,0,1,0,0,0,0,0,0
FS81,Fassadenstein81,Fassadenstein81_OFas_RhAMS,FS81_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",15,2,2,0,1,0,0,0,0,0,0
FS82,Fassadenstein82,Fassadenstein82_OFas_RhAMS,FS82_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",15,2,2,1,0,0,0,0,0,0,0
FS83,Fassadenstein83,Fassadenstein83_OFas_RhAMS,FS83_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",16,2,2,0,1,0,0,0,0,0,0
FS84,Fassadenstein84,Fassadenstein84_OFas_RhAMS,FS84_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",16,2,2,1,0,0,0,0,0,0,0
FS85,Fassadenstein85,Fassadenstein85_OFas_RhAMS,FS85_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",17,2,2,0,1,0,0,0,0,0,0
FS86,Fassadenstein86,Fassadenstein86_OFas_RhAMS,FS86_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",17,2,2,1,0,0,0,0,0,0,0
FS87,Fassadenstein87,Fassadenstein87_OFas_RhAMS,FS87_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",18,2,2,0,1,0,0,0,0,0,0
FS88,Fassadenstein88,Fassadenstein88_OFas_RhAMS,FS88_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",18,2,2,1,0,0,0,0,0,0,0
FS89,Fassadenstein89,Fassadenstein89_OFas_RhAMS,FS89_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",19,2,2,0,1,0,0,0,0,0,0
FS90,Fassadenstein90,Fassadenstein90_OFas_RhAMS,FS90_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",19,2,2,1,0,0,0,0,0,0,0
FS91,Fassadenstein91,Fassadenstein91_OFas_RhAMS,FS91_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",20,2,2,0,1,0,0,0,0,0,0
FS92,Fassadenstein92,Fassadenstein92_OFas_RhAMS,FS92_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",20,2,2,1,0,0,0,0,0,0,0
FS93,Fassadenstein93,Fassadenstein93_OFas_RhAMS,FS93_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",21,2,2,0,1,0,0,0,0,0,0
FS94,Fassadenstein94,Fassadenstein94_OFas_RhAMS,FS94_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",21,2,2,1,0,0,0,0,0,0,0
FS95,Fassadenstein95,Fassadenstein95_OFas_RhAMS,FS95_OFas_RhAMS,OFas_RhAMS,"0,76","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS96,Fassadenstein96,Fassadenstein96_OFas_RhAMS,FS96_OFas_RhAMS,OFas_RhAMS,"0,75","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS97,Fassadenstein97,Fassadenstein97_OFas_RhAMS,FS97_OFas_RhAMS,OFas_RhAMS,"1,26","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS98,Fassadenstein98,Fassadenstein98_OFas_RhAMS,FS98_OFas_RhAMS,OFas_RhAMS,"0,29","0,74","0,09",23,2,2,0,0,0,0,0,0,0,0
FS99,Fassadenstein99,Fassadenstein99_OFas_RhAMS,FS99_OFas_RhAMS,OFas_RhAMS,"1,99","0,42","0,09",24,2,2,0,0,0,1,0,0,0,0
FS100,Fassadenstein100,Fassadenstein100_OFas_RhAMS,FS100_OFas_RhAMS,OFas_RhAMS,"0,47","0,42","0,09",24,2,2,0,0,0,1,0,0,0,0
FS101,Fassadenstein101,Fassadenstein101_OFas_RhAMS,FS101_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",25,2,2,1,0,0,0,0,0,0,0
FS102,Fassadenstein102,Fassadenstein102_OFas_RhAMS,FS102_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",25,2,2,0,1,0,0,0,0,0,0
FS103,Fassadenstein103,Fassadenstein103_OFas_RhAMS,FS103_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",26,2,2,1,0,0,0,0,0,0,0
FS104,Fassadenstein104,Fassadenstein104_OFas_RhAMS,FS104_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",26,2,2,0,1,0,0,0,0,0,0
FS105,Fassadenstein105,Fassadenstein105_OFas_RhAMS,FS105_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",27,2,2,1,0,0,0,0,0,0,0
FS106,Fassadenstein106,Fassadenstein106_OFas_RhAMS,FS106_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",27,2,2,0,1,0,0,0,0,0,0
FS107,Fassadenstein107,Fassadenstein107_OFas_RhAMS,FS107_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",28,2,2,1,0,0,0,0,0,0,0
FS108,Fassadenstein108,Fassadenstein108_OFas_RhAMS,FS108_OFas_RhAMS,OFas_RhAMS,"0,47","0,40","0,09",28,2,2,0,1,0,0,0,0,0,0
FS109,Fassadenstein109,Fassadenstein109_OFas_RhAMS,FS109_OFas_RhAMS,OFas_RhAMS,"0,69","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS110,Fassadenstein110,Fassadenstein110_OFas_RhAMS,FS110_OFas_RhAMS,OFas_RhAMS,"1,18","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS111,Fassadenstein111,Fassadenstein111_OFas_RhAMS,FS111_OFas_RhAMS,OFas_RhAMS,"0,62","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS112,Fassadenstein112,Fassadenstein112_OFas_RhAMS,FS112_OFas_RhAMS,OFas_RhAMS,"0,28","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS113,Fassadenstein113,Fassadenstein113_OFas_RhAMS,FS113_OFas_RhAMS,OFas_RhAMS,"0,99","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS114,Fassadenstein114,Fassadenstein114_OFas_RhAMS,FS114_OFas_RhAMS,OFas_RhAMS,"1,05","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS115,Fassadenstein115,Fassadenstein115_OFas_RhAMS,FS115_OFas_RhAMS,OFas_RhAMS,"2,25","0,44","0,09",12,2,2,0,0,0,0,0,0,0,0
FS116,Fassadenstein116,Fassadenstein116_OFas_RhAMS,FS116_OFas_RhAMS,OFas_RhAMS,"0,28","0,74","0,09",23,2,2,0,0,0,0,0,0,0,0
FS117,Fassadenstein117,Fassadenstein117_OFas_RhAMS,FS117_OFas_RhAMS,OFas_RhAMS,"0,63","0,42","0,09",13,2,2,0,0,0,1,0,0,0,0
FS118,Fassadenstein118,Fassadenstein118_OFas_RhAMS,FS118_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",14,2,2,1,0,0,0,0,0,0,0
FS119,Fassadenstein119,Fassadenstein119_OFas_RhAMS,FS119_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",14,2,2,0,1,0,0,0,0,0,0
FS120,Fassadenstein120,Fassadenstein120_OFas_RhAMS,FS120_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",15,2,2,0,1,0,0,0,0,0,0
FS121,Fassadenstein121,Fassadenstein121_OFas_RhAMS,FS121_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",15,2,2,1,0,0,0,0,0,0,0
FS122,Fassadenstein122,Fassadenstein122_OFas_RhAMS,FS122_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",16,2,2,0,1,0,0,0,0,0,0
FS123,Fassadenstein123,Fassadenstein123_OFas_RhAMS,FS123_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",16,2,2,1,0,0,0,0,0,0,0
FS124,Fassadenstein124,Fassadenstein124_OFas_RhAMS,FS124_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",17,2,2,0,1,0,0,0,0,0,0
FS125,Fassadenstein125,Fassadenstein125_OFas_RhAMS,FS125_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",17,2,2,1,0,0,0,0,0,0,0
FS126,Fassadenstein126,Fassadenstein126_OFas_RhAMS,FS126_OFas_RhAMS,OFas_RhAMS,"0,43","0,40","0,09",18,2,2,0,1,0,0,0,0,0,0
FS127,Fassadenstein127,Fassadenstein127_OFas_RhAMS,FS127_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",18,2,2,1,0,0,0,0,0,0,0
FS128,Fassadenstein128,Fassadenstein128_OFas_RhAMS,FS128_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",19,2,2,0,1,0,0,0,0,0,0
FS129,Fassadenstein129,Fassadenstein129_OFas_RhAMS,FS129_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",19,2,2,1,0,0,0,0,0,0,0
FS130,Fassadenstein130,Fassadenstein130_OFas_RhAMS,FS130_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",20,2,2,0,1,0,0,0,0,0,0
FS131,Fassadenstein131,Fassadenstein131_OFas_RhAMS,FS131_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",20,2,2,1,0,0,0,0,0,0,0
FS132,Fassadenstein132,Fassadenstein132_OFas_RhAMS,FS132_OFas_RhAMS,OFas_RhAMS,"0,43","0,39","0,09",21,2,2,0,1,0,0,0,0,0,0
FS133,Fassadenstein133,Fassadenstein133_OFas_RhAMS,FS133_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",21,2,2,1,0,0,0,0,0,0,0
FS134,Fassadenstein134,Fassadenstein134_OFas_RhAMS,FS134_OFas_RhAMS,OFas_RhAMS,"0,76","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS135,Fassadenstein135,Fassadenstein135_OFas_RhAMS,FS135_OFas_RhAMS,OFas_RhAMS,"0,75","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS136,Fassadenstein136,Fassadenstein136_OFas_RhAMS,FS136_OFas_RhAMS,OFas_RhAMS,"1,26","0,53","0,09",22,2,2,0,0,1,0,0,0,0,0
FS137,Fassadenstein137,Fassadenstein137_OFas_RhAMS,FS137_OFas_RhAMS,OFas_RhAMS,"0,29","0,74","0,09",23,2,2,0,0,0,0,0,0,0,0
FS138,Fassadenstein138,Fassadenstein138_OFas_RhAMS,FS138_OFas_RhAMS,OFas_RhAMS,"1,98","0,42","0,09",24,2,2,0,0,0,1,0,0,0,0
FS139,Fassadenstein139,Fassadenstein139_OFas_RhAMS,FS139_OFas_RhAMS,OFas_RhAMS,"0,49","0,42","0,09",24,2,2,0,0,0,1,0,0,0,0
FS140,Fassadenstein140,Fassadenstein140_OFas_RhAMS,FS140_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",25,2,2,1,0,0,0,0,0,0,0
FS141,Fassadenstein141,Fassadenstein141_OFas_RhAMS,FS141_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",25,2,2,0,1,0,0,0,0,0,0
FS142,Fassadenstein142,Fassadenstein142_OFas_RhAMS,FS142_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",26,2,2,1,0,0,0,0,0,0,0
FS143,Fassadenstein143,Fassadenstein143_OFas_RhAMS,FS143_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",26,2,2,0,1,0,0,0,0,0,0
FS144,Fassadenstein144,Fassadenstein144_OFas_RhAMS,FS144_OFas_RhAMS,OFas_RhAMS,"0,44","0,38","0,09",27,2,2,1,0,0,0,0,0,0,0
FS145,Fassadenstein145,Fassadenstein145_OFas_RhAMS,FS145_OFas_RhAMS,OFas_RhAMS,"0,47","0,38","0,09",27,2,2,0,1,0,0,0,0,0,0
FS146,Fassadenstein146,Fassadenstein146_OFas_RhAMS,FS146_OFas_RhAMS,OFas_RhAMS,"0,44","0,40","0,09",28,2,2,1,0,0,0,0,0,0,0
FS147,Fassadenstein147,Fassadenstein147_OFas_RhAMS,FS147_OFas_RhAMS,OFas_RhAMS,"0,47","0,40","0,09",28,2,2,0,1,0,0,0,0,0,0
FS148,Fassadenstein148,Fassadenstein148_OFas_RhAMS,FS148_OFas_RhAMS,OFas_RhAMS,"0,69","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS149,Fassadenstein149,Fassadenstein149_OFas_RhAMS,FS149_OFas_RhAMS,OFas_RhAMS,"1,18","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS150,Fassadenstein150,Fassadenstein150_OFas_RhAMS,FS150_OFas_RhAMS,OFas_RhAMS,"0,62","0,46","0,09",29,2,2,0,0,1,0,0,0,0,0
FS151,Fassadenstein151,Fassadenstein151_OFas_RhAMS,FS151_OFas_RhAMS,OFas_RhAMS,"0,21","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS152,Fassadenstein152,Fassadenstein152_OFas_RhAMS,FS152_OFas_RhAMS,OFas_RhAMS,"1,01","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS153,Fassadenstein153,Fassadenstein153_OFas_RhAMS,FS153_OFas_RhAMS,OFas_RhAMS,"1,03","0,33","0,09",29,2,2,0,0,0,0,0,0,0,0
FS154,Fassadenstein154,Fassadenstein154_OFas_RhAMS,FS154_OFas_RhAMS,OFas_RhAMS,"1,47","0,44","0,09",12,2,2,0,0,0,0,0,0,0,0
FS155,Fassadenstein155,Fassadenstein155_OFas_RhAMS,FS155_OFas_RhAMS,OFas_RhAMS,"0,28","0,74","0,09",23,2,2,0,0,0,0,0,0,0,0
FS156,Fassadenstein156,Fassadenstein156_OFas_RhAMS,FS156_OFas_RhAMS,OFas_RhAMS,"0,75","0,44","0,09",12,2,2,0,0,0,0,0,0,0,0
FS157,Fassadenstein157,Fassadenstein157_OFas_RhAMS,FS157_OFas_RhAMS,OFas_RhAMS,"0,17","0,42","0,09",13,2,2,0,0,0,0,0,0,0,0
FS158,Fassadenstein158,Fassadenstein158_OFas_RhAMS,FS158_OFas_RhAMS,OFas_RhAMS,"1,84","0,42","0,09",13,2,2,0,0,0,1,0,0,0,0
FS159,Fassadenstein159,Fassadenstein159_OFas_RhAMS,FS159_OFas_RhAMS,OFas_RhAMS,"1,60","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS160,Fassadenstein160,Fassadenstein160_OFas_RhAMS,FS160_OFas_RhAMS,OFas_RhAMS,"0,16","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS161,Fassadenstein161,Fassadenstein161_OFas_RhAMS,FS161_OFas_RhAMS,OFas_RhAMS,"1,54","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS162,Fassadenstein162,Fassadenstein162_OFas_RhAMS,FS162_OFas_RhAMS,OFas_RhAMS,"0,21","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS163,Fassadenstein163,Fassadenstein163_OFas_RhAMS,FS163_OFas_RhAMS,OFas_RhAMS,"1,63","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS164,Fassadenstein164,Fassadenstein164_OFas_RhAMS,FS164_OFas_RhAMS,OFas_RhAMS,"0,17","0,29","0,09",29,2,2,0,0,0,0,0,0,0,0
FS165,Fassadenstein165,Fassadenstein165_OFas_RhAMS,FS165_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",14,2,2,1,0,0,0,0,0,0,0
FS166,Fassadenstein166,Fassadenstein166_OFas_RhAMS,FS166_OFas_RhAMS,OFas_RhAMS,"0,22","0,39","0,09",14,2,2,0,1,0,0,0,0,0,0
FS167,Fassadenstein167,Fassadenstein167_OFas_RhAMS,FS167_OFas_RhAMS,OFas_RhAMS,"0,22","0,39","0,09",15,2,2,0,1,0,0,0,0,0,0
FS168,Fassadenstein168,Fassadenstein168_OFas_RhAMS,FS168_OFas_RhAMS,OFas_RhAMS,"0,44","0,39","0,09",15,2,2,1,0,0,0,0,0,0,0
